"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2024-11-19 16:43:17",pe.aciertala.com,782425139,786774992,percyflores,"Player Online",102885668528,"Carolina Parra Gestor",PEN,5,0.00,5,,0,5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-18 23:06:22",pe.aciertala.com,782425139,783977459,greco,"Player Online",102866775089,grecoshop,PEN,50,0.00,50,,1.12,51.12,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,181.176.113.243
"2024-11-19 14:26:28",pe.aciertala.com,782425139,785971067,javier02,"Player Online",102881783999,javier02shop,PEN,20,0.00,20,,0.67,20.67,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003177 Voucher Canjeado",,181.66.138.67
"2024-11-19 14:30:06",pe.aciertala.com,782425139,784100114,juanlucar,"Player Online",102881901599,juanlucarshop,PEN,10,0.00,10,,0.45,10.45,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003180 Voucher Canjeado",,181.66.138.67
"2024-11-19 18:48:07",pe.aciertala.com,782425139,784100114,juanlucar,"Player Online",102887907626,juanlucarshop,PEN,14,0.00,14,,0.45,14.45,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003228 Voucher Canjeado",,181.66.138.67
"2024-11-18 21:50:25",pe.aciertala.com,782425139,786286982,omar123,"Player Online",102866637902,omar123shop,PEN,10,0.00,10,,0.81,10.81,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003138 Voucher Canjeado",,209.45.56.5
"2024-11-19 13:10:46",pe.aciertala.com,782425139,785668386,omarpalacios,"Player Online",102879251936,omarpalaciosshop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003156 Voucher Canjeado",,38.253.189.207
"2024-11-19 13:24:43",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102879734246,"Carolina Parra Gestor",PEN,30,0.00,30,,0.93,30.93,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-19 16:19:17",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",102885041579,Wuilmerchimushop,PEN,10,0.00,10,,0.51,10.51,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003195 Voucher Canjeado",,181.66.138.67
"2024-11-19 17:39:11",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",102886875614,maycol2025shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003213 Voucher Canjeado",,38.25.30.157
"2024-11-19 15:38:25",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Retail",102883947266,oswaldo18shop,PEN,30,0.00,30,,0.78,30.78,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003189 Voucher Canjeado",,181.66.138.67
"2024-11-19 12:52:19",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102878601692,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003168 Voucher Canjeado",,38.25.28.100
"2024-11-19 13:46:41",pe.aciertala.com,783536750,783536894,CJMoyobambaII,Operador,102880472045,"Jefesoporte Aciertala Gestor",PEN,2000,0.00,2000,,6.87,2006.87,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",recarga,38.25.26.64
"2024-11-19 09:21:35",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",102873423764,fredyalshop,PEN,170,0.00,170,,0.98,170.98,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003153 Voucher Canjeado",,179.6.73.49
"2024-11-18 21:58:35",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",102866656055,fredyalshop,PEN,150,0.00,150,,0.98,150.98,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003141 Voucher Canjeado",,179.6.73.49
"2024-11-18 19:58:08",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",102866224808,deleted_manager,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.26.64
"2024-11-18 20:34:21",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",102866408507,deleted_manager,PEN,120,0.00,120,,0,120,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga de una",38.25.26.64
"2024-11-19 19:05:27",pe.aciertala.com,782425139,787155830,Alejandro07,"Player Online",102888089741,Alejandro07shop,PEN,102,0.00,102,,0.25,102.25,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,179.7.102.216
"2024-11-19 20:32:16",pe.aciertala.com,782425139,783891056,ACUARIO123,"Player Online",102888703622,ACUARIO123shop,PEN,10,0.00,10,,0.32,10.32,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003237 Voucher Canjeado",,181.176.119.37
"2024-11-20 17:25:08",pe.aciertala.com,782425139,786360167,Cremita,"Player Online",102908351546,"Carolina Parra Gestor",PEN,1,0.00,1,,0.03,1.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-19 21:17:07",pe.aciertala.com,783887243,783887261,CJProceres20,Operador,102888879086,CJProceres20unknown,PEN,300,0.00,300,,3527.7,3827.7,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003240 Voucher Canjeado",,179.6.168.55
"2024-11-20 12:04:52",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102899167904,"Maria Vargas Gestor",PEN,33,0.00,33,,0.53,33.53,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-20 15:15:28",pe.aciertala.com,782425139,785276927,Jhan099,"Player Online",102905177879,"Maria Vargas Gestor",PEN,20,0.00,20,,0.01,20.01,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-20 12:28:55",pe.aciertala.com,782425139,787094114,romanol1991,"Player Online",102899867177,romanol1991shop,PEN,10,0.00,10,,0.95,10.95,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003261 Voucher Canjeado",,38.25.25.246
"2024-11-20 12:29:40",pe.aciertala.com,782425139,787094114,romanol1991,"Player Online",102899888189,romanol1991shop,PEN,20,0.00,20,,10.95,30.95,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003258 Voucher Canjeado",,38.25.25.246
"2024-11-20 12:30:23",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102899909462,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003264 Voucher Canjeado",,38.25.28.100
"2024-11-20 20:02:13",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102910200083,"Carolina Parra Gestor",PEN,10,0.00,10,,0.03,10.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-21 15:31:24",pe.aciertala.com,782425139,787170761,jhonycordova,"Player Online",102927239699,jhonycordovashop,PEN,30,0.00,30,,0,30,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,181.176.118.64
"2024-11-21 13:17:16",pe.aciertala.com,782425139,785276927,Jhan099,"Player Online",102922768820,"Carolina Parra Gestor",PEN,20,0.00,20,,0.22,20.22,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-20 20:31:12",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",102910351676,segun43shop,PEN,10,0.00,10,,0.09,10.09,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003315 Voucher Canjeado",,38.25.25.246
"2024-11-20 22:46:12",pe.aciertala.com,782425139,783339383,RSUCARI,"Player Online",102910763978,"Atencion Sei Aciertala Gestor",PEN,900,0.00,900,,1404,2304,SportBooks,Deposit,"Depósito - Retiro","Cupón Cancelado (14)",Cupón,"#2003324 Voucher Cancelado","Cliente pidio cancelar_",191.183.40.104
"2024-11-21 14:32:27",pe.aciertala.com,782953459,783262958,clienteswebpe,Tienda,102925311227,clienteswebpeunknown,PEN,2544,0.00,2544,,163001.28,165545.28,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003375 Voucher Canjeado",,38.25.26.64
"2024-11-20 21:38:42",pe.aciertala.com,782425139,783048679,DOUGLASFC,"Player Online",102910625723,DOUGLASFCshop,PEN,14,0.00,14,,0.62,14.62,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003321 Voucher Canjeado",,38.25.28.100
"2024-11-20 19:20:52",pe.aciertala.com,782425139,784017557,victorr10,"Player Retail",102909908840,victorr10shop,PEN,10,0.00,10,,0.97,10.97,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003312 Voucher Canjeado",,181.66.138.67
"2024-11-21 12:55:44",pe.aciertala.com,782425139,786948497,malik520,"Player Online",102922053074,"Maria Vargas Gestor",PEN,20,0.00,20,,1.65,21.65,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",38.25.26.64
"2024-11-21 09:17:52",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",102917015354,"Maria Vargas Gestor",PEN,20,0.00,20,,33.55,53.55,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-21 20:39:08",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102932037941,"Carolina Parra Gestor",PEN,30,0.00,30,,0.53,30.53,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-21 19:40:17",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102931739741,"Carolina Parra Gestor",PEN,31,0.00,31,,0.53,31.53,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-22 18:42:29",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102952374644,"Carolina Parra Gestor",PEN,30,0.00,30,,0.14,30.14,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-21 23:38:17",pe.aciertala.com,782425139,783977459,greco,"Player Online",102932401007,grecoshop,PEN,20,0.00,20,,0.12,20.12,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,181.176.125.181
"2024-11-21 23:50:17",pe.aciertala.com,782425139,783977459,greco,"Player Online",102932417117,grecoshop,PEN,50,0.00,50,,0.1,50.1,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,181.176.125.181
"2024-11-22 16:01:48",pe.aciertala.com,782425139,783977459,greco,"Player Online",102949370138,deleted_manager,PEN,200,0.00,200,,0,200,SportBooks,Deposit,"Depósito - Retiro","Cupón Cancelado (14)",Cupón,"#2003462 Voucher Cancelado","Usuario no verificado",38.25.26.64
"2024-11-22 15:41:22",pe.aciertala.com,782425139,783977459,greco,"Player Online",102948843779,"Carolina Parra Gestor",PEN,200,0.00,200,,0,200,SportBooks,Deposit,"Depósito - Retiro","Cupón Cancelado (14)",Cupón,"#2003411 Voucher Cancelado","Usuario no verificado_",38.25.26.64
"2024-11-22 10:47:07",pe.aciertala.com,782425139,787173110,julio76,"Player Online",102940710911,deleted_manager,PEN,5,0.00,5,,0,5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.26.64
"2024-11-22 11:17:40",pe.aciertala.com,782425139,786828152,nilson15,"Player Online",102941339804,nilson15shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003423 Voucher Canjeado",,181.66.138.67
"2024-11-22 15:45:19",pe.aciertala.com,782425139,786953633,carlosdavila,"Player Online",102948948452,carlosdavilashop,PEN,73,0.00,73,,0.71,73.71,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,181.64.92.207
"2024-11-22 09:37:52",pe.aciertala.com,782425139,785668386,omarpalacios,"Player Online",102939356153,omarpalaciosshop,PEN,30,0.00,30,,0,30,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003417 Voucher Canjeado",,38.253.189.207
"2024-11-22 09:32:20",pe.aciertala.com,782425139,783963830,sandromorales,"Player Retail",102939244124,sandromoralesshop,PEN,300,0.00,300,,0.2,300.2,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.239.159.251
"2024-11-22 12:13:16",pe.aciertala.com,782425139,783074413,MAURICIO2023,"Player Online",102942742439,MAURICIO2023shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003432 Voucher Canjeado",,132.191.1.116
"2024-11-22 11:32:43",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",102941685251,deleted_manager,PEN,10,0.00,10,,5.38,15.38,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.26.64
"2024-11-22 12:43:47",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102943625102,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003435 Voucher Canjeado",,38.25.28.100
"2024-11-22 18:20:51",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102952108034,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003486 Voucher Canjeado",,38.25.28.100
"2024-11-21 21:44:08",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",102932236607,fredyalshop,PEN,160,0.00,160,,0.98,160.98,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003408 Voucher Canjeado",,179.6.91.170
"2024-11-23 08:52:53",pe.aciertala.com,782425139,786366422,edgar,"Player Online",102959738021,"Maria Vargas Gestor",PEN,4,0.00,4,,0.1,4.1,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-23 12:04:23",pe.aciertala.com,782425139,786948497,malik520,"Player Online",102964370693,deleted_manager,PEN,60,0.00,60,,0,60,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.26.64
"2024-11-23 18:26:30",pe.aciertala.com,782425139,783891056,ACUARIO123,"Player Online",102974848046,ACUARIO123shop,PEN,10,0.00,10,,0.42,10.42,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003579 Voucher Canjeado",,181.176.98.241
"2024-11-23 14:42:08",pe.aciertala.com,782425139,787131470,Ademar3012,"Player Online",102969275651,deleted_manager,PEN,20,0.00,20,,1,21,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.26.64
"2024-11-23 08:06:28",pe.aciertala.com,782425139,787173335,grabruji85,"Player Online",102959096219,grabruji85shop,PEN,400,0.00,400,,0,400,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.236.14.155
"2024-11-23 12:53:04",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102965878610,deleted_manager,PEN,26,0.00,26,,0.74,26.74,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.26.64
"2024-11-23 08:51:25",pe.aciertala.com,782425139,787094114,romanol1991,"Player Online",102959707466,romanol1991shop,PEN,50,0.00,50,,0.41,50.41,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003513 Voucher Canjeado",,181.66.150.144
"2024-11-23 09:01:33",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",102959920736,rafa43shop,PEN,27,0.00,27,,0.47,27.47,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003516 Voucher Canjeado",,179.6.168.12
"2024-11-23 10:29:56",pe.aciertala.com,782425139,786774992,percyflores,"Player Online",102961929914,"Maria Vargas Gestor",PEN,12,0.00,12,,0,12,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-23 14:57:59",pe.aciertala.com,782425139,787158854,Angelitomasna,"Player Online",102969758393,"Maria Vargas Gestor",PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-23 10:32:31",pe.aciertala.com,783765596,783765608,CjInficrespo,Operador,102961990940,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,12.61,5012.61,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",recarg,38.25.26.64
"2024-11-22 19:46:15",pe.aciertala.com,782425139,784017557,victorr10,"Player Retail",102952884854,victorr10shop,PEN,10,0.00,10,,0.97,10.97,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003501 Voucher Canjeado",,181.66.138.67
"2024-11-23 14:33:16",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",102968994911,"Maria Vargas Gestor",PEN,20,0.00,20,,0.5,20.5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-23 13:14:15",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102966532532,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003552 Voucher Canjeado",,38.25.28.100
"2024-11-23 16:30:27",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102972407345,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003564 Voucher Canjeado",,38.25.28.100
"2024-11-22 21:59:42",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",102953443667,fredyalshop,PEN,200,0.00,200,,0.98,200.98,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003507 Voucher Canjeado",,179.6.75.80
"2024-11-24 18:26:37",pe.aciertala.com,782425139,784017557,victorr10,"Player Online",102997158683,victorr10shop,PEN,20,0.00,20,,0.42,20.42,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003669 Voucher Canjeado",,181.66.138.67
"2024-11-23 19:37:08",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102975700346,"Carolina Parra Gestor",PEN,27,0.00,27,,0.54,27.54,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-23 20:05:10",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102975939671,"Atencion Sei Aciertala Gestor",PEN,20,0.00,20,,0.54,20.54,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",191.183.40.104
"2024-11-23 21:06:10",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",102976291529,"Atencion Sei Aciertala Gestor",PEN,26,0.00,26,,0.54,26.54,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-11-23 19:47:33",pe.aciertala.com,782425139,787178891,matips5p77,"Player Online",102975795041,matips5p77shop,PEN,400,0.00,400,,0,400,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.239.64.59
"2024-11-24 12:51:48",pe.aciertala.com,782425139,787174784,erickflores,"Player Online",102988669751,"Maria Vargas Gestor",PEN,25,0.00,25,,0.14,25.14,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",190.90.160.164
"2024-11-24 08:59:53",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",102983249558,rafa43shop,PEN,28,0.00,28,,0.67,28.67,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003609 Voucher Canjeado",,179.6.168.12
"2024-11-24 15:53:09",pe.aciertala.com,782425139,786737726,yiuyind,"Player Online",102994205807,yiuyindshop,PEN,66,0.00,66,,13.13,79.13,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,181.65.0.191
"2024-11-24 00:40:22",pe.aciertala.com,782425139,782993683,kencar,"Player Online",102976743755,kencarshop,PEN,23,0.00,23,,0.11,23.11,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,179.6.7.3
"2024-11-24 07:04:20",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Retail",102980858912,"Atencion Sei Aciertala Gestor",PEN,30,0.00,30,,0.23,30.23,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-11-24 15:45:28",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",102993987860,fredyalshop,PEN,120,0.00,120,,0.14,120.14,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003654 Voucher Canjeado",,179.7.88.247
"2024-11-23 22:09:01",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102976504328,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003600 Voucher Canjeado",,38.25.28.100
"2024-11-24 11:20:25",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102986255540,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003633 Voucher Canjeado",,38.25.28.100
"2024-11-24 17:39:15",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",102996458615,GA2601shop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003660 Voucher Canjeado",,38.25.28.100
"2024-11-24 10:49:22",pe.aciertala.com,782425139,783103774,zacariastorres,"Player Online",102985566701,zacariastorresshop,PEN,10,0.00,10,,0.41,10.41,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003615 Voucher Canjeado",,181.66.138.67
"2024-11-24 11:20:07",pe.aciertala.com,782425139,783056851,cristobal26,"Player Online",102986248532,cristobal26shop,PEN,10,0.00,10,,0.1,10.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003627 Voucher Canjeado",,179.7.89.163
"2024-11-24 00:06:02",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",102976709804,"Atencion Sei Aciertala Gestor",PEN,20,0.00,20,,130.65,150.65,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-11-25 13:46:28",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Online",103013128316,Wuilmerchimushop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003723 Voucher Canjeado",,181.66.138.67
"2024-11-24 22:12:12",pe.aciertala.com,782425139,785317022,antwandan,"Player Online",102998558090,antwandanshop,PEN,50,0.00,50,,0.06,50.06,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,186.4.136.106
"2024-11-25 17:04:17",pe.aciertala.com,782954023,787185056,angelito123,"Player Retail",103018534382,angelito123shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003741 Voucher Canjeado",,181.66.138.150
"2024-11-25 15:00:04",pe.aciertala.com,783887243,783887261,CJProceres20,Operador,103015362428,CJProceres20unknown,PEN,200,0.00,200,,3520.2,3720.2,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003729 Voucher Canjeado",,179.6.168.12
"2024-11-25 12:33:58",pe.aciertala.com,782425139,787144871,JaviUtlv,"Player Online",103010633825,"Maria Vargas Gestor",PEN,20,0.00,20,,0.29,20.29,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-25 11:14:49",pe.aciertala.com,782953675,787177385,ksalas,"Player Retail",103008460979,ksalasshop,PEN,10,0.00,10,,0.65,10.65,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003714 Voucher Canjeado",,179.6.169.3
"2024-11-25 17:41:47",pe.aciertala.com,782953837,782953867,CJ_MAGDALENA,Operador,103019218670,CJ_MAGDALENAunknown,PEN,250,0.00,250,,6628.68,6878.68,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2003738 Voucher Canjeado",,179.6.14.216
"2024-11-25 15:24:13",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Online",103016048354,"Maria Vargas Gestor",PEN,30,0.00,30,,0.23,30.23,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.26.64
"2024-11-25 00:40:51",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",102998734592,"Atencion Sei Aciertala Gestor",PEN,20,0.00,20,,0.14,20.14,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-11-26 13:29:54",pe.aciertala.com,782425139,784026983,alexa_24,"Player Online",103033600061,"Carolina Parra Gestor",PEN,5,0.00,5,,0.03,5.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.26.64
"2024-11-26 17:00:04",pe.aciertala.com,787187705,787187750,CJ_TAHITISPORTS,Operador,103038922268,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,0,5000,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",recarga,38.25.26.64
